,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,majority_tyranny_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal,optimal_correct_minus_majority_correct
434,1000,21,0.7,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.047,0.973,0.9740000000000001,0.785,0.9740000000000001,0.973,0.993,1.0,0.993,0.993,1.0,-0.001000000000000112
435,1000,21,0.7,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.055,0.976,0.978,0.816,0.978,0.976,0.986,1.0,0.986,0.986,1.0,-0.0020000000000000018
436,1000,21,0.7,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.071,0.981,0.9740000000000001,0.8340000000000001,0.9740000000000001,0.981,0.9890000000000001,1.0,0.9890000000000001,0.991,0.998,0.006999999999999895
437,1000,21,0.7,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.07400000000000001,0.9840000000000001,0.977,0.843,0.977,0.9840000000000001,0.987,1.0,0.987,0.9890000000000001,0.998,0.007000000000000117
438,1000,21,0.7,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.07,0.986,0.98,0.888,0.98,0.9840000000000001,0.988,1.0,0.988,0.99,0.998,0.006000000000000005
439,1000,21,0.7,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.09300000000000001,0.987,0.9740000000000001,0.895,0.9740000000000001,0.982,0.983,1.0,0.983,0.988,0.995,0.0129999999999999
440,1000,21,0.7,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.106,0.99,0.976,0.919,0.976,0.99,0.978,1.0,0.978,0.982,0.996,0.014000000000000012
441,1000,21,0.75,,0.02,,0.006999999999999999,0.993,0.993,0.0,0.0,0.0,0.059000000000000004,0.992,0.991,0.7809999999999999,0.991,0.992,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0010000000000000009
442,1000,21,0.75,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.073,0.9940000000000001,0.993,0.8170000000000001,0.993,0.9940000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.001000000000000112
443,1000,21,0.75,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.094,0.99,0.991,0.8009999999999999,0.991,0.99,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0010000000000000009
444,1000,21,0.75,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.10300000000000001,0.992,0.991,0.862,0.991,0.992,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0010000000000000009
445,1000,21,0.75,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.106,0.997,0.996,0.875,0.996,0.997,0.997,1.0,0.997,0.997,1.0,0.0010000000000000009
446,1000,21,0.75,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.121,0.9990000000000001,0.995,0.904,0.995,0.9990000000000001,0.996,1.0,0.996,0.996,1.0,0.004000000000000115
447,1000,21,0.75,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.14800000000000002,0.9990000000000001,0.998,0.95,0.998,0.9990000000000001,0.997,1.0,0.997,0.997,1.0,0.001000000000000112
448,1000,21,0.75,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.168,0.997,0.991,0.9440000000000001,0.991,0.997,0.9940000000000001,1.0,0.9940000000000001,0.9940000000000001,1.0,0.006000000000000005
449,1000,21,0.75,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.18,0.998,0.99,0.9470000000000001,0.99,0.996,0.992,1.0,0.992,0.9940000000000001,0.998,0.008000000000000007
450,1000,21,0.8,,0.02,,0.027000000000000003,0.973,0.973,0.0,0.0,0.0,0.13699999999999998,1.0,1.0,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
451,1000,21,0.8,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.131,0.9990000000000001,0.9990000000000001,0.858,0.9990000000000001,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,0.0
452,1000,21,0.8,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.162,1.0,1.0,0.8590000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
453,1000,21,0.8,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.198,0.9990000000000001,0.9990000000000001,0.903,0.9990000000000001,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,0.0
454,1000,21,0.8,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.218,0.998,0.9990000000000001,0.917,0.9990000000000001,0.998,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.001000000000000112
455,1000,21,0.8,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.23399999999999999,1.0,1.0,0.943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
456,1000,21,0.8,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.247,1.0,0.998,0.9620000000000001,0.998,1.0,0.998,1.0,0.998,0.998,1.0,0.0020000000000000018
457,1000,21,0.8,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.266,1.0,0.998,0.9570000000000001,0.998,1.0,0.998,1.0,0.998,0.998,1.0,0.0020000000000000018
458,1000,21,0.8,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.26899999999999996,1.0,0.9990000000000001,0.968,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0009999999999998899
459,1000,21,0.9,,0.02,,0.008,0.992,0.992,0.0,0.0,0.0,0.42,1.0,1.0,0.9329999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
460,1000,21,0.9,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.449,1.0,1.0,0.956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
461,1000,21,0.9,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.489,1.0,1.0,0.9670000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
462,1000,21,0.9,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.5539999999999999,1.0,1.0,0.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
463,1000,21,0.9,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.514,1.0,1.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
464,1000,21,0.9,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.522,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
465,1000,21,0.9,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.507,1.0,1.0,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
466,1000,21,0.9,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.496,1.0,1.0,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
467,1000,21,0.9,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.505,1.0,1.0,0.9890000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
468,1000,21,0.95,,0.02,,0.0,1.0,1.0,0.0,0.0,0.0,0.705,1.0,1.0,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
469,1000,21,0.95,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.725,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
470,1000,21,0.95,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.7390000000000001,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
471,1000,21,0.95,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.731,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
472,1000,21,0.95,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.696,1.0,1.0,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
473,1000,21,0.95,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.659,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
474,1000,21,0.95,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.632,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
475,1000,21,0.95,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.61,1.0,1.0,0.986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
476,1000,21,0.95,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.584,1.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
477,1000,21,1.0,,0.02,,0.0,1.0,1.0,0.0,0.0,0.0,0.941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
478,1000,21,1.0,,0.03,,0.0,1.0,1.0,0.0,0.0,0.0,0.9279999999999999,1.0,1.0,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
479,1000,21,1.0,,0.04,,0.0,1.0,1.0,0.0,0.0,0.0,0.87,1.0,1.0,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
480,1000,21,1.0,,0.06,,0.0,1.0,1.0,0.0,0.0,0.0,0.8140000000000001,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
481,1000,21,1.0,,0.07,,0.0,1.0,1.0,0.0,0.0,0.0,0.81,1.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
482,1000,21,1.0,,0.08,,0.0,1.0,1.0,0.0,0.0,0.0,0.759,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
483,1000,21,1.0,,0.1,,0.0,1.0,1.0,0.0,0.0,0.0,0.718,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
484,1000,21,1.0,,0.11,,0.0,1.0,1.0,0.0,0.0,0.0,0.6970000000000001,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
485,1000,21,1.0,,0.12,,0.0,1.0,1.0,0.0,0.0,0.0,0.675,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
486,1000,31,0.5,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.628,0.625,0.5489999999999999,0.625,0.636,0.821,1.0,0.821,0.9009999999999999,0.92,0.0030000000000000027
487,1000,31,0.5,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.6679999999999999,0.632,0.575,0.632,0.6459999999999999,0.85,1.0,0.85,0.92,0.93,0.03599999999999992
488,1000,31,0.5,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.7340000000000001,0.708,0.639,0.708,0.735,0.818,1.0,0.818,0.897,0.9209999999999999,0.026000000000000134
489,1000,31,0.5,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.001,0.767,0.753,0.639,0.753,0.7609999999999999,0.858,1.0,0.858,0.924,0.934,0.014000000000000012
490,1000,31,0.5,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.001,0.7979999999999999,0.765,0.6970000000000001,0.765,0.7879999999999999,0.847,1.0,0.847,0.919,0.9279999999999999,0.03299999999999992
491,1000,31,0.5,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.001,0.862,0.82,0.742,0.82,0.85,0.878,1.0,0.878,0.934,0.9440000000000001,0.04200000000000004
492,1000,31,0.5,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.003,0.9,0.838,0.757,0.838,0.877,0.878,1.0,0.878,0.935,0.943,0.062000000000000055
493,1000,31,0.5,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.004,0.9259999999999999,0.878,0.792,0.878,0.905,0.902,1.0,0.902,0.9470000000000001,0.955,0.04799999999999993
494,1000,31,0.55,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.001,0.726,0.716,0.595,0.716,0.725,0.914,1.0,0.914,0.929,0.985,0.010000000000000009
495,1000,31,0.55,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.75,0.7440000000000001,0.5920000000000001,0.7440000000000001,0.75,0.8759999999999999,1.0,0.8759999999999999,0.9259999999999999,0.95,0.005999999999999894
496,1000,31,0.55,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.77,0.758,0.639,0.758,0.7759999999999999,0.8740000000000001,1.0,0.8740000000000001,0.92,0.9540000000000001,0.01200000000000001
497,1000,31,0.55,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8320000000000001,0.799,0.6859999999999999,0.799,0.807,0.873,1.0,0.873,0.9259999999999999,0.9470000000000001,0.03300000000000003
498,1000,31,0.55,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.003,0.857,0.8240000000000001,0.7340000000000001,0.8240000000000001,0.8370000000000001,0.8809999999999999,1.0,0.8809999999999999,0.929,0.9520000000000001,0.03299999999999992
499,1000,31,0.55,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.001,0.893,0.8540000000000001,0.741,0.8540000000000001,0.8909999999999999,0.897,1.0,0.897,0.935,0.9620000000000001,0.038999999999999924
500,1000,31,0.55,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.003,0.922,0.867,0.772,0.867,0.9009999999999999,0.899,1.0,0.899,0.946,0.953,0.05500000000000005
501,1000,31,0.55,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.002,0.9490000000000001,0.892,0.777,0.892,0.927,0.915,1.0,0.915,0.9490000000000001,0.966,0.05700000000000005
502,1000,31,0.55,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.004,0.9540000000000001,0.91,0.825,0.91,0.94,0.9279999999999999,1.0,0.9279999999999999,0.9540000000000001,0.9740000000000001,0.04400000000000004
503,1000,31,0.6,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8809999999999999,0.882,0.657,0.882,0.8809999999999999,0.973,1.0,0.973,0.973,1.0,-0.001000000000000112
504,1000,31,0.6,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.888,0.877,0.664,0.877,0.887,0.955,1.0,0.955,0.958,0.997,0.01100000000000001
505,1000,31,0.6,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.893,0.861,0.66,0.861,0.887,0.934,1.0,0.934,0.9440000000000001,0.99,0.03200000000000003
506,1000,31,0.6,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.001,0.9259999999999999,0.89,0.731,0.89,0.9129999999999999,0.9279999999999999,1.0,0.9279999999999999,0.951,0.977,0.03599999999999992
507,1000,31,0.6,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.001,0.938,0.9009999999999999,0.748,0.9009999999999999,0.9259999999999999,0.925,1.0,0.925,0.955,0.97,0.03700000000000003
508,1000,31,0.6,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.002,0.9440000000000001,0.889,0.753,0.889,0.9259999999999999,0.9209999999999999,1.0,0.9209999999999999,0.943,0.978,0.05500000000000005
509,1000,31,0.6,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.002,0.961,0.9259999999999999,0.8240000000000001,0.9259999999999999,0.938,0.9490000000000001,1.0,0.9490000000000001,0.9740000000000001,0.975,0.03500000000000003
510,1000,31,0.6,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.005,0.973,0.9359999999999999,0.81,0.9359999999999999,0.9640000000000001,0.953,1.0,0.953,0.966,0.987,0.03700000000000003
511,1000,31,0.6,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.003,0.98,0.945,0.873,0.945,0.965,0.9490000000000001,1.0,0.9490000000000001,0.972,0.977,0.03500000000000003
512,1000,31,0.7,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.004,0.988,0.9890000000000001,0.725,0.9890000000000001,0.988,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.001000000000000112
513,1000,31,0.7,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.012,0.9890000000000001,0.99,0.762,0.99,0.9890000000000001,0.997,1.0,0.997,0.997,1.0,-0.0009999999999998899
514,1000,31,0.7,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.012,0.992,0.991,0.7909999999999999,0.991,0.992,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0010000000000000009
515,1000,31,0.7,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.015,0.986,0.983,0.8140000000000001,0.983,0.985,0.987,1.0,0.987,0.992,0.995,0.0030000000000000027
516,1000,31,0.7,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.013999999999999999,0.9940000000000001,0.9890000000000001,0.8340000000000001,0.9890000000000001,0.9940000000000001,0.993,1.0,0.993,0.995,0.998,0.0050000000000000044
517,1000,31,0.7,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.027000000000000003,0.9990000000000001,0.997,0.875,0.997,0.9990000000000001,0.998,1.0,0.998,0.998,1.0,0.002000000000000113
518,1000,31,0.7,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.031,0.996,0.988,0.909,0.988,0.99,0.99,1.0,0.99,0.996,0.9940000000000001,0.008000000000000007
519,1000,31,0.7,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.026000000000000002,0.9990000000000001,0.993,0.9209999999999999,0.993,0.998,0.992,1.0,0.992,0.995,0.997,0.006000000000000116
520,1000,31,0.7,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.032,0.9990000000000001,0.993,0.92,0.993,0.996,0.992,1.0,0.992,0.995,0.997,0.006000000000000116
521,1000,31,0.75,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.013000000000000001,0.998,0.998,0.805,0.998,0.998,1.0,1.0,1.0,1.0,1.0,0.0
522,1000,31,0.75,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.02,0.998,0.998,0.815,0.998,0.998,1.0,1.0,1.0,1.0,1.0,0.0
523,1000,31,0.75,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.027000000000000003,0.9990000000000001,0.9990000000000001,0.8440000000000001,0.9990000000000001,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,0.0
524,1000,31,0.75,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.033,0.998,0.9990000000000001,0.8540000000000001,0.9990000000000001,0.998,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.001000000000000112
525,1000,31,0.75,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.03,1.0,0.9990000000000001,0.9009999999999999,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0009999999999998899
526,1000,31,0.75,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.044000000000000004,0.9990000000000001,0.998,0.915,0.998,0.998,0.997,1.0,0.997,0.998,0.9990000000000001,0.001000000000000112
527,1000,31,0.75,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.067,1.0,0.9990000000000001,0.9329999999999999,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0009999999999998899
528,1000,31,0.75,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.052000000000000005,0.9990000000000001,0.997,0.953,0.997,0.998,0.998,1.0,0.998,0.9990000000000001,0.9990000000000001,0.002000000000000113
529,1000,31,0.75,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.076,1.0,1.0,0.955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
530,1000,31,0.8,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.031,1.0,1.0,0.8340000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
531,1000,31,0.8,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.047,0.9990000000000001,0.9990000000000001,0.863,0.9990000000000001,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,0.0
532,1000,31,0.8,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.073,1.0,1.0,0.861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
533,1000,31,0.8,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.08800000000000001,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
534,1000,31,0.8,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.086,1.0,1.0,0.945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
535,1000,31,0.8,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.113,1.0,1.0,0.943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
536,1000,31,0.8,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.128,1.0,1.0,0.958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
537,1000,31,0.8,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.156,1.0,1.0,0.977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
538,1000,31,0.8,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.134,1.0,1.0,0.9740000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
539,1000,31,0.9,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.261,1.0,1.0,0.9490000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
540,1000,31,0.9,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.32,1.0,1.0,0.9590000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
541,1000,31,0.9,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.331,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
542,1000,31,0.9,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.402,1.0,1.0,0.982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
543,1000,31,0.9,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.397,1.0,1.0,0.9890000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
544,1000,31,0.9,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.391,1.0,1.0,0.9890000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
545,1000,31,0.9,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.38,1.0,1.0,0.9890000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
546,1000,31,0.9,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.344,1.0,1.0,0.9890000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
547,1000,31,0.9,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.35600000000000004,1.0,1.0,0.9890000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
548,1000,31,0.95,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.607,1.0,1.0,0.986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
549,1000,31,0.95,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.624,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
550,1000,31,0.95,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.62,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
551,1000,31,0.95,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.591,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
552,1000,31,0.95,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.565,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
553,1000,31,0.95,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.541,1.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
554,1000,31,0.95,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.521,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
555,1000,31,0.95,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.503,1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
556,1000,31,0.95,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.446,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
557,1000,31,1.0,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.924,1.0,1.0,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
558,1000,31,1.0,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.877,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
559,1000,31,1.0,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.8270000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
560,1000,31,1.0,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
561,1000,31,1.0,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.716,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
562,1000,31,1.0,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.6559999999999999,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
563,1000,31,1.0,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.613,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
564,1000,31,1.0,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.588,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
565,1000,31,1.0,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.5670000000000001,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
566,1000,41,0.5,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.602,0.575,0.552,0.575,0.591,0.807,1.0,0.807,0.894,0.9129999999999999,0.027000000000000024
567,1000,41,0.5,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.659,0.615,0.569,0.615,0.635,0.826,1.0,0.826,0.91,0.9159999999999999,0.04400000000000004
568,1000,41,0.5,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.6920000000000001,0.643,0.616,0.643,0.677,0.7929999999999999,1.0,0.7929999999999999,0.892,0.9009999999999999,0.049000000000000044
569,1000,41,0.5,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.768,0.7240000000000001,0.617,0.7240000000000001,0.747,0.8240000000000001,1.0,0.8240000000000001,0.909,0.915,0.04399999999999993
570,1000,41,0.5,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8340000000000001,0.7709999999999999,0.691,0.7709999999999999,0.807,0.853,1.0,0.853,0.9279999999999999,0.925,0.06300000000000017
571,1000,41,0.5,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.0,0.855,0.7929999999999999,0.698,0.7929999999999999,0.831,0.862,1.0,0.862,0.9359999999999999,0.9259999999999999,0.062000000000000055
572,1000,41,0.5,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.0,0.912,0.856,0.737,0.856,0.8909999999999999,0.878,1.0,0.878,0.9329999999999999,0.945,0.05600000000000005
